"","date","sentido_ITUB4","lag_fechamento_ITUB4","lag_abertura_ITUB4","lag_volume_ITUB4","lag_retorno_ITUB4","lag_value_ITUB4"
"256",2013-01-17,"1",16.82538649,16.68731739,12.5433302879252,0.008810629646,0
"257",2013-01-18,"1",17.11104671,16.82538649,12.9149824407691,0.01683541446,0
"258",2013-01-21,"0",17.16817875,17.13961273,12.8291218799473,0.003333336453,0
"259",2013-01-22,"1",17.04439266,17.15865674,12.0991998758814,-0.007236324373,0
"260",2013-01-23,"0",17.2348328,17.00154363,12.8046398796005,0.0111112254,25
"261",2013-01-24,"1",16.99678262,17.13961273,12.6609087015012,-0.01390843006,26
"262",2013-01-28,"0",17.01582664,16.99202162,13.1195775004502,0.001119820937,26
"263",2013-01-29,"0",16.5682923,16.90156255,12.9480218949506,-0.02665312293,0
"264",2013-01-30,"0",16.54448729,16.51592126,13.1634151055338,-0.001437814729,25
"265",2013-01-31,"0",16.23026105,16.46355023,12.7769391913813,-0.0191754859,0
"266",2013-02-01,"0",16.21460157,16.09187096,13.0811621443156,-0.0009652981674,25
"267",2013-02-04,"0",16.12723587,16.18862798,12.7784354158117,-0.00540265609,0
"268",2013-02-05,"1",15.74943825,16.00445164,12.9459626578088,-0.02370481364,0
"269",2013-02-06,"0",16.14612575,15.98083929,13.585532454214,0.02487543128,39
"270",2013-02-07,"0",15.81083036,16.10834599,13.1720845366348,-0.02098495803,0
"271",2013-02-08,"1",15.71165849,15.84861013,12.769885328454,-0.006292155588,53
"272",2013-02-13,"0",15.9950067,15.71638096,12.9366071288039,0.01787357677,0
"273",2013-02-14,"0",15.95250447,16.02334153,12.6567405384692,-0.00266075544,28
"274",2013-02-15,"1",15.87694495,15.91472471,12.5641910471824,-0.004747783409,26
"275",2013-02-18,"1",16.61365031,15.90527977,13.3489537814904,0.04535661136,27
"276",2013-02-19,"0",16.7883817,16.50503349,12.812231176115,0.01046241695,0
"277",2013-02-20,"0",16.46253126,16.67031995,13.4642750789901,-0.01960011618,26
"278",2013-02-21,"0",16.17446057,16.47669867,12.8912178958711,-0.01765347534,26
"279",2013-02-22,"1",16.05639882,16.04695388,12.9699252303554,-0.007326040092,25
"280",2013-02-25,"1",16.57587054,16.10362352,13.384455297097,0.03184060583,0
"281",2013-02-26,"0",16.60892784,16.60420537,13.1138209949265,0.001992316033,25
"282",2013-02-27,"1",16.30668974,16.5192009,13.2400166268611,-0.01836493512,0
"283",2013-02-28,"1",16.36808185,16.33974703,12.6520396969477,0.003757772939,0
"284",2013-03-01,"1",16.46292553,16.28923627,12.8206932601593,0.005777705066,25
"285",2013-03-04,"0",16.53102207,16.27272485,12.7866248715369,0.004127825959,0
"286",2013-03-05,"1",16.46057737,16.43709581,12.677000847227,-0.004270469104,0
"287",2013-03-06,"1",16.62964464,16.58737783,13.077882614413,0.01021865263,0
"288",2013-03-07,"1",16.90614389,16.83493014,12.9684916586638,0.0164901751,24
"289",2013-03-08,"1",17.01533831,16.99634797,13.2136582338494,0.006438090856,25
"290",2013-03-11,"0",17.51858213,16.93462939,13.4241790976327,0.0291469629,26
"291",2013-03-12,"0",17.42363046,17.40464013,12.6784079293554,-0.005434795949,25
"292",2013-03-13,"0",17.16251339,17.39989255,12.9417451690883,-0.01509980647,48
"293",2013-03-14,"0",17.13877547,17.13877547,12.9927966863819,-0.001384083256,24
"294",2013-03-15,"1",16.87765839,17.20524163,13.0224104366453,-0.0153527091,73
"295",2013-03-18,"1",16.89190114,16.87765839,12.9795571057577,0.0008435259472,25
"296",2013-03-19,"0",17.10554239,16.84442531,13.0229517983489,0.01256824255,24
"297",2013-03-20,"1",17.00584314,17.15301822,13.0294692765293,-0.005845528135,24
"298",2013-03-21,"0",17.15301822,16.92513422,12.9942754280377,0.008617148515,24
"299",2013-03-22,"0",16.96311489,17.15301822,12.8829964356765,-0.01113287311,25
"300",2013-03-25,"0",16.75422123,17.09129964,12.6664425188076,-0.01239103433,0
"301",2013-03-26,"1",16.61654131,16.81593981,12.5102319693982,-0.008251576214,25
"302",2013-03-27,"1",16.79220189,16.64027923,12.9764030647608,0.01051594175,24
"303",2013-03-28,"1",16.83018256,16.78270673,12.8350225800449,0.00225924971,0
