"","date","ativo","retorno","fechamento","abertura","sentido_ret","volume","Dia","Ano","Semana","value"
"258",2013-01-18,"ABEV3",0.01064734068,21.35006679,21.30246352,1,18878,"Sexta",2013,3,60
"259",2013-01-21,"ABEV3",-0.002232143764,21.30246352,21.32626516,0,9674,"Segunda",2013,4,59
"260",2013-01-22,"ABEV3",0.003791685115,21.38338908,21.28580238,1,80572,"Terça",2013,4,72
"261",2013-01-23,"ABEV3",0.001779359931,21.4214717,21.3167445,1,15666,"Quarta",2013,4,65
"262",2013-01-24,"ABEV3",0.01247738818,21.69043017,21.41671137,1,38989,"Quinta",2013,4,55
"263",2013-01-28,"ABEV3",-0.02928450648,21.06444717,21.76421524,0,79210,"Segunda",2013,5,69
"264",2013-01-29,"ABEV3",0.01201789043,21.31912466,21.16441404,1,56724,"Terça",2013,5,65
"265",2013-01-30,"ABEV3",0.01032940824,21.54047987,21.31436434,1,44962,"Quarta",2013,5,59
"266",2013-01-31,"ABEV3",-0.0137701333,21.24589747,21.3638909,0,87856,"Quinta",2013,5,50
"267",2013-02-01,"ABEV3",-0.005345819601,21.13262377,21.23881786,0,23381,"Sexta",2013,5,41
"268",2013-02-04,"ABEV3",0.01264996894,21.4016488,21.18926062,1,29934,"Segunda",2013,6,50
"269",2013-02-05,"ABEV3",-0.006182163869,21.26974843,21.40426254,0,26238,"Terça",2013,6,58
"270",2013-02-06,"ABEV3",-0.0005549081671,21.25794895,21.26502864,0,19620,"Quarta",2013,6,71
"271",2013-02-07,"ABEV3",-0.01318602188,20.97948115,21.35470471,0,34475,"Quinta",2013,6,64
"272",2013-02-08,"ABEV3",0.02114714309,21.42786151,20.99836032,1,47621,"Sexta",2013,6,43
"273",2013-02-13,"ABEV3",-0.007184335971,21.27446823,21.42786151,0,28198,"Quarta",2013,7,46
"274",2013-02-14,"ABEV3",-0.00166527929,21.23906978,21.00544001,0,49661,"Quinta",2013,7,97
"275",2013-02-15,"ABEV3",-0.007024614964,21.09039629,21.21783071,0,30002,"Sexta",2013,7,88
"276",2013-02-18,"ABEV3",0.00178870924,21.12815463,21.02195929,1,10614,"Segunda",2013,8,77
"277",2013-02-19,"ABEV3",0.004124176843,21.21547081,21.12343484,1,20412,"Terça",2013,8,78
"278",2013-02-20,"ABEV3",0.006651909251,21.35706461,21.33110575,1,27129,"Quarta",2013,8,66
"279",2013-02-21,"ABEV3",-0.02020270731,20.92992332,21.26266874,0,45355,"Quinta",2013,8,70
"280",2013-02-22,"ABEV3",0.01455140964,21.23670988,21.0125197,1,43412,"Sexta",2013,8,56
"281",2013-02-25,"ABEV3",-0.03528580476,20.50042213,21.22963019,0,60033,"Segunda",2013,9,70
"282",2013-02-26,"ABEV3",0.009509151093,20.69629355,20.52638099,1,57500,"Terça",2013,9,72
"283",2013-02-27,"ABEV3",-0.02610752416,20.16295691,20.78832952,0,51545,"Quarta",2013,9,99
"284",2013-02-28,"ABEV3",0.02305263527,20.63316515,20.09659412,1,62857,"Quinta",2013,9,59
"285",2013-03-01,"ABEV3",0.002402884602,20.68280388,20.62371015,1,24628,"Sexta",2013,9,64
"286",2013-03-04,"ABEV3",-0.007916970961,20.51970519,20.58825391,0,18658,"Segunda",2013,10,77
"287",2013-03-05,"ABEV3",-0.001729406081,20.48424896,20.47243021,0,15449,"Terça",2013,10,65
"288",2013-03-06,"ABEV3",0.0266439534,21.03736623,20.68280388,1,18208,"Quarta",2013,10,55
"289",2013-03-07,"ABEV3",-0.01528475837,20.71826011,21.01372874,0,43551,"Quinta",2013,10,72
"290",2013-03-08,"ABEV3",0.003985203135,20.80099133,20.64262014,1,27138,"Sexta",2013,10,47
"291",2013-03-11,"ABEV3",-0.005126755764,20.69462262,20.80099133,0,15110,"Segunda",2013,11,70
"292",2013-03-12,"ABEV3",-0.01380125415,20.41097274,20.68044013,0,16715,"Terça",2013,11,73
"293",2013-03-13,"ABEV3",-0.009541612992,20.21714532,20.41097274,0,16669,"Quarta",2013,11,72
"294",2013-03-14,"ABEV3",0.007802986079,20.3755165,20.15805159,1,42754,"Quinta",2013,11,72
"295",2013-03-15,"ABEV3",-0.02347525643,19.9027667,20.33060527,0,47771,"Sexta",2013,11,68
"296",2013-03-18,"ABEV3",0.005920680424,20.02095415,20.07768413,1,13736,"Segunda",2013,12,64
"297",2013-03-19,"ABEV3",-0.009728395616,19.82712673,20.09186662,0,30868,"Terça",2013,12,87
"298",2013-03-20,"ABEV3",0.007364328335,19.97367917,19.81058049,1,19206,"Quarta",2013,12,75
"299",2013-03-21,"ABEV3",-0.005815695001,19.85785547,19.93822294,0,16412,"Quinta",2013,12,60
"300",2013-03-22,"ABEV3",-0.006089207534,19.73730427,19.96895167,0,41616,"Sexta",2013,12,61
"301",2013-03-25,"ABEV3",-0.02399824295,19.26928196,20.09186662,0,42245,"Segunda",2013,13,66
"302",2013-03-26,"ABEV3",0.002939737575,19.32601194,19.35201318,1,120987,"Terça",2013,13,63
"303",2013-03-27,"ABEV3",0.001955034824,19.36383193,19.38274192,1,36988,"Quarta",2013,13,74
"304",2013-03-28,"ABEV3",0.004545583536,19.4520522,19.19560884,1,31050,"Quinta",2013,13,43
"305",2013-04-01,"ABEV3",-0.0003629105419,19.44499412,19.49675333,0,14956,"Segunda",2013,14,57
"306",2013-04-02,"ABEV3",-0.007407891053,19.30147995,19.50145871,0,37602,"Terça",2013,14,88
"307",2013-04-03,"ABEV3",-0.02755812331,18.77682977,19.29442187,0,62631,"Quarta",2013,14,87
"308",2013-04-04,"ABEV3",0.006245336303,18.89446434,18.84741052,1,32932,"Quinta",2013,14,87
"309",2013-04-05,"ABEV3",0.0009956441443,18.91328587,18.74859748,1,23579,"Sexta",2013,14,69
"310",2013-04-08,"ABEV3",-0.004113436775,18.83564706,18.77447708,0,28473,"Segunda",2013,15,80
"311",2013-04-09,"ABEV3",0.00361573859,18.90387511,18.86152666,1,19362,"Terça",2013,15,73
"312",2013-04-10,"ABEV3",0.003602712163,18.97210316,18.92269664,1,50477,"Quarta",2013,15,100
"313",2013-04-11,"ABEV3",-0.01814477611,18.63096291,18.99563007,0,21994,"Quinta",2013,15,78
"314",2013-04-12,"ABEV3",-0.01130242521,18.42157338,18.77918247,0,60217,"Sexta",2013,15,72
"315",2013-04-15,"ABEV3",-0.02863075284,17.90162859,18.4145153,0,27326,"Segunda",2013,16,63
"316",2013-04-16,"ABEV3",0.02145307529,18.28982266,18.26629575,1,34472,"Terça",2013,16,76
"317",2013-04-17,"ABEV3",-0.0003859762526,18.28276459,18.13925041,0,44517,"Quarta",2013,16,65
"318",2013-04-18,"ABEV3",0.005006107669,18.37451955,18.34158187,1,20619,"Quinta",2013,16,76
"319",2013-04-19,"ABEV3",0.009557256548,18.5509714,18.38393032,1,29072,"Sexta",2013,16,77
"320",2013-04-22,"ABEV3",-0.003939264244,18.47803797,18.56038217,0,39604,"Segunda",2013,17,79
"321",2013-04-23,"ABEV3",0.02041658819,18.85917397,18.51097565,1,12571,"Terça",2013,17,82
"322",2013-04-24,"ABEV3",-0.02565053134,18.38157763,19.05444736,0,15135,"Quarta",2013,17,75
"323",2013-04-25,"ABEV3",-0.005132822791,18.28746997,18.36746148,0,23782,"Quinta",2013,17,73
"324",2013-04-26,"ABEV3",-0.01529716114,18.00985239,18.19100962,0,20395,"Sexta",2013,17,65
"325",2013-04-29,"ABEV3",0.004561754423,18.09219659,17.98632548,1,32474,"Segunda",2013,18,58
"326",2013-04-30,"ABEV3",0.05628643697,19.13974675,17.82476659,1,47318,"Terça",2013,18,71
"327",2013-05-02,"ABEV3",-0.02275073399,18.70921944,19.13974675,0,49009,"Quinta",2013,18,65
"328",2013-05-03,"ABEV3",0.02275073399,19.13974675,18.95022114,1,18961,"Sexta",2013,18,62
"329",2013-05-06,"ABEV3",-0.002325440102,19.09529013,19.24503876,0,18540,"Segunda",2013,19,61
"330",2013-05-07,"ABEV3",0.002325440102,19.13974675,19.17952373,1,8347,"Terça",2013,19,56
"331",2013-05-08,"ABEV3",-0.003060914566,19.08125119,19.25907769,0,20119,"Quarta",2013,19,66
"332",2013-05-09,"ABEV3",0.03007654691,19.66386695,19.06955208,1,25426,"Quinta",2013,19,71
"333",2013-05-10,"ABEV3",0.002376991858,19.7106634,19.52815726,1,20018,"Sexta",2013,19,58
"334",2013-05-13,"ABEV3",0.005799862399,19.8253147,19.72704216,1,58361,"Segunda",2013,20,55
"335",2013-05-14,"ABEV3",0.01603968124,20.14587036,19.90486866,1,25533,"Terça",2013,20,69
"336",2013-05-15,"ABEV3",0.004635002472,20.23946325,20.12481196,1,27757,"Quarta",2013,20,58
"337",2013-05-16,"ABEV3",-0.01022551322,20.03355888,20.14587036,0,31990,"Quinta",2013,20,68
"338",2013-05-17,"ABEV3",0.0105722739,20.24648272,20.14119071,1,21819,"Sexta",2013,20,51
"339",2013-05-20,"ABEV3",-0.007307345604,20.09907391,20.12715178,0,12043,"Segunda",2013,21,71
"340",2013-05-21,"ABEV3",-0.004784418953,20.00314119,20.20670574,0,18157,"Terça",2013,21,63
"341",2013-05-22,"ABEV3",-0.008221798728,19.83935363,19.93294652,0,27845,"Quarta",2013,21,76
"342",2013-05-23,"ABEV3",-0.005439937745,19.7317218,19.66152713,0,36620,"Quinta",2013,21,61
"343",2013-05-24,"ABEV3",-0.005708185298,19.61941033,19.76681914,0,16935,"Sexta",2013,21,63
"344",2013-05-27,"ABEV3",-0.0009545401173,19.60069175,19.61707051,0,11778,"Segunda",2013,22,64
"345",2013-05-28,"ABEV3",0.01339914517,19.86509168,19.64514838,1,21527,"Terça",2013,22,65
"346",2013-05-29,"ABEV3",-0.02106844581,19.45094312,19.81829523,0,23706,"Quarta",2013,22,57
"347",2013-05-31,"ABEV3",-0.01677000418,19.12747062,19.34427193,0,85300,"Sexta",2013,22,42
"348",2013-06-03,"ABEV3",-0.02305471034,18.6915368,19.11581464,0,26542,"Segunda",2013,23,58
"349",2013-06-04,"ABEV3",-0.007888352423,18.5446714,18.81975263,0,53840,"Terça",2013,23,55
"350",2013-06-05,"ABEV3",-0.01252309075,18.3138829,18.55632738,0,18007,"Quarta",2013,23,64
"351",2013-06-06,"ABEV3",0.005838320952,18.42111796,18.3138829,1,22331,"Quinta",2013,23,56
"352",2013-06-07,"ABEV3",-0.01299215832,18.18333587,18.55865858,0,16279,"Sexta",2013,23,50
"353",2013-06-10,"ABEV3",0.001025115456,18.20198545,18.18333587,1,15335,"Segunda",2013,24,49
"354",2013-06-11,"ABEV3",-0.02502886282,17.75206445,18.06677603,0,26945,"Terça",2013,24,56
"355",2013-06-12,"ABEV3",0.0007876083683,17.76605163,18.00383371,1,20064,"Quarta",2013,24,51
"356",2013-06-13,"ABEV3",-0.006846636348,17.64482939,17.71709649,0,23267,"Quinta",2013,24,64
"357",2013-06-14,"ABEV3",0.01325565702,17.88028028,17.76372043,1,25561,"Sexta",2013,24,54
"358",2013-06-17,"ABEV3",0.01744793862,18.19499186,17.99684012,1,30104,"Segunda",2013,25,61
"359",2013-06-18,"ABEV3",-0.005138097351,18.10174398,18.13204954,0,12632,"Terça",2013,25,56
"360",2013-06-19,"ABEV3",-0.005812092574,17.99684012,18.10174398,0,25618,"Quarta",2013,25,53
"361",2013-06-20,"ABEV3",-0.01238204153,17.77537642,17.72875248,0,21404,"Quinta",2013,25,62
"362",2013-06-21,"ABEV3",0.02025254211,18.13904313,17.66114777,1,59162,"Sexta",2013,25,49
"363",2013-06-24,"ABEV3",-0.02340504704,17.71942769,17.87561788,0,25340,"Segunda",2013,26,56
"364",2013-06-25,"ABEV3",0.002365309889,17.76138923,17.84997472,1,25324,"Terça",2013,26,56
"365",2013-06-26,"ABEV3",0.02603942705,18.22995981,17.83598754,1,27315,"Quarta",2013,26,49
"366",2013-06-27,"ABEV3",0.0139684811,18.48639147,18.17401109,1,14548,"Quinta",2013,26,51
"367",2013-06-28,"ABEV3",0.03793276366,19.20110115,18.39892388,1,42020,"Sexta",2013,26,52
"368",2013-07-01,"ABEV3",0.002298156406,19.24527903,19.03369024,1,16874,"Segunda",2013,27,79
"369",2013-07-02,"ABEV3",-0.01915042969,18.88023024,19.15459812,0,27207,"Terça",2013,27,78
"370",2013-07-03,"ABEV3",-0.01052315498,18.68259236,18.85465358,0,17861,"Quarta",2013,27,68
"371",2013-07-04,"ABEV3",-0.001868577332,18.64771509,18.80117509,0,6714,"Quinta",2013,27,66
"372",2013-07-05,"ABEV3",0.01583407649,18.94533448,18.55935933,1,17370,"Sexta",2013,27,57
"373",2013-07-08,"ABEV3",-0.004551333288,18.85930388,18.98486206,0,25273,"Segunda",2013,28,61
"374",2013-07-10,"ABEV3",0.008470985525,19.01973933,18.88255539,1,21112,"Quarta",2013,28,59
"375",2013-07-11,"ABEV3",-0.000611433803,19.00811358,19.08251842,0,14014,"Quinta",2013,28,59
"376",2013-07-12,"ABEV3",0.002687516879,19.05926691,19.05229145,1,13316,"Sexta",2013,28,61
"377",2013-07-15,"ABEV3",0.01260775581,19.30108267,19.04764115,1,16393,"Segunda",2013,29,69
"378",2013-07-16,"ABEV3",-0.01456159695,19.02206448,19.32433418,0,16574,"Terça",2013,29,77
"379",2013-07-17,"ABEV3",-0.008469945681,18.86162903,19.02438964,0,23343,"Quarta",2013,29,66
"380",2013-07-18,"ABEV3",-0.01140602499,18.64771509,18.83372721,0,28051,"Quinta",2013,29,71
"381",2013-07-19,"ABEV3",-0.001497379861,18.61981327,18.63376418,0,17923,"Sexta",2013,29,68
"382",2013-07-22,"ABEV3",0.01388911217,18.88023024,18.64771509,1,22479,"Segunda",2013,30,55
"383",2013-07-23,"ABEV3",0.007239739582,19.01741418,18.99881297,1,13410,"Terça",2013,30,60
"384",2013-07-24,"ABEV3",-0.009705832122,18.83372721,18.99648782,0,18531,"Quarta",2013,30,71
"385",2013-07-25,"ABEV3",0.0004937053195,18.84302782,18.80815055,1,15962,"Quinta",2013,30,61
"386",2013-07-26,"ABEV3",0.004432413054,18.92673327,18.84535297,1,15354,"Sexta",2013,30,63
"387",2013-07-29,"ABEV3",-0.003322466617,18.86395418,18.85930388,0,13805,"Segunda",2013,31,63
"388",2013-07-30,"ABEV3",0.01151973525,19.08251842,19.06624236,1,24377,"Terça",2013,31,88
"389",2013-07-31,"ABEV3",0.04635851324,19.98798141,19.08144428,1,61320,"Quarta",2013,31,98
"390",2013-08-01,"ABEV3",0.02196879424,20.43195216,19.94149233,1,137949,"Quinta",2013,31,100
"391",2013-08-02,"ABEV3",-0.01017675011,20.22507573,20.41103207,0,29971,"Sexta",2013,31,97
"392",2013-08-05,"ABEV3",-0.007035378749,20.08328403,20.22507573,0,23207,"Segunda",2013,32,83
"393",2013-08-06,"ABEV3",-0.009302392682,19.8973277,19.99263032,0,63963,"Terça",2013,32,87
"394",2013-08-07,"ABEV3",-0.005153443148,19.79505171,19.7601849,0,18195,"Quarta",2013,32,86
"395",2013-08-08,"ABEV3",0.009815456264,19.99030586,19.92289669,1,42539,"Quinta",2013,32,75
"396",2013-08-09,"ABEV3",-0.009580631761,19.79970062,19.86478534,0,20863,"Sexta",2013,32,85
"397",2013-08-12,"ABEV3",-0.003881672834,19.72299363,19.79737617,0,29778,"Segunda",2013,33,76
"398",2013-08-13,"ABEV3",0.01566916999,20.03447049,19.6741801,1,16076,"Terça",2013,33,79
"399",2013-08-14,"ABEV3",-0.005701336039,19.92057224,19.99960368,0,21927,"Quarta",2013,33,81
"400",2013-08-15,"ABEV3",0.01102419055,20.14139538,19.76250935,1,30158,"Quinta",2013,33,69
"401",2013-08-16,"ABEV3",0.006327314736,20.26924036,20.00657704,1,20715,"Sexta",2013,33,63
"402",2013-08-19,"ABEV3",-0.00402183823,20.18788447,20.26924036,0,20878,"Segunda",2013,34,65
"403",2013-08-20,"ABEV3",-0.04534188487,19.29296961,20.02517268,0,36304,"Terça",2013,34,84
"404",2013-08-21,"ABEV3",-0.00786215117,19.14188009,19.29296961,0,23560,"Quarta",2013,34,92
"405",2013-08-22,"ABEV3",0.00786215117,19.29296961,19.1767469,1,16856,"Quinta",2013,34,67
"406",2013-08-23,"ABEV3",-0.008834086646,19.12328446,19.29994297,0,13628,"Sexta",2013,34,66
"407",2013-08-26,"ABEV3",-0.01333760974,18.86991895,19.13955564,0,27017,"Segunda",2013,35,77
"408",2013-08-27,"ABEV3",-0.002219756735,18.82807878,18.72580279,0,69779,"Terça",2013,35,70
"409",2013-08-28,"ABEV3",-0.008057062486,18.67698926,18.76531852,0,12140,"Quarta",2013,35,84
"410",2013-08-29,"ABEV3",0.02943192203,19.23485826,18.65839362,1,28485,"Quinta",2013,35,71
"411",2013-08-30,"ABEV3",0.008778858959,19.40446174,19.20271841,1,152358,"Sexta",2013,35,71
"412",2013-09-02,"ABEV3",-0.002153368462,19.36272174,19.49721729,0,24333,"Segunda",2013,36,72
"413",2013-09-03,"ABEV3",-0.02793138468,18.82937731,19.47634729,0,28302,"Terça",2013,36,89
"414",2013-09-04,"ABEV3",0,18.82937731,18.80850731,0,12951,"Quarta",2013,36,68
"415",2013-09-05,"ABEV3",0.009804000071,19.01488841,18.76212953,1,23359,"Quinta",2013,36,67
"416",2013-09-06,"ABEV3",-0.001953125605,18.97778619,19.0172073,0,36271,"Sexta",2013,36,79
"417",2013-09-09,"ABEV3",0.0109370394,19.18648619,18.90821953,1,31360,"Segunda",2013,37,76
"418",2013-09-10,"ABEV3",0.01808540817,19.5366384,19.18648619,1,43021,"Terça",2013,37,72
"419",2013-09-11,"ABEV3",0.009920950639,19.73142506,19.53200062,1,55549,"Quarta",2013,37,76
"420",2013-09-12,"ABEV3",-0.007549876598,19.58301618,19.71519284,0,65406,"Quinta",2013,37,65
"421",2013-09-13,"ABEV3",0.0004735408944,19.59229173,19.60156729,1,39000,"Sexta",2013,37,76
"422",2013-09-16,"ABEV3",0.01173903325,19.82364155,19.76755675,1,25610,"Segunda",2013,38,85
"423",2013-09-17,"ABEV3",0.001766680874,19.85869456,19.71147194,1,24922,"Terça",2013,38,76
"424",2013-09-18,"ABEV3",0.005632495521,19.97086416,19.85869456,1,26595,"Quarta",2013,38,69
"425",2013-09-19,"ABEV3",0.01923804839,20.35878406,19.92178996,1,22987,"Quinta",2013,38,68
"426",2013-09-20,"ABEV3",-0.004717261228,20.26297252,20.28166746,0,36113,"Sexta",2013,38,53
"427",2013-09-23,"ABEV3",-0.0008076146962,20.24661445,20.26063565,0,23450,"Segunda",2013,39,82
"428",2013-09-24,"ABEV3",-0.004859433373,20.14846605,20.25829879,0,21437,"Terça",2013,39,82
"429",2013-09-25,"ABEV3",-0.001392757871,20.12042364,20.16482411,0,49328,"Quarta",2013,39,87
"430",2013-09-26,"ABEV3",0.01909640452,20.50834354,20.29802552,1,39845,"Quinta",2013,39,68
"431",2013-09-27,"ABEV3",-0.002395757235,20.45926934,20.44524814,0,20074,"Sexta",2013,39,53
"432",2013-09-30,"ABEV3",-0.03682450419,19.71957001,20.35530957,0,53313,"Segunda",2013,40,67
"433",2013-10-01,"ABEV3",0.007529447334,19.86860785,19.93614063,1,18243,"Terça",2013,40,65
"434",2013-10-02,"ABEV3",-0.005877529545,19.75217203,19.87093657,0,19220,"Quarta",2013,40,68
"435",2013-10-03,"ABEV3",-0.00236071876,19.70559771,19.81038994,0,17787,"Quinta",2013,40,52
"436",2013-10-04,"ABEV3",0.01022876475,19.90819603,19.72655615,1,9693,"Sexta",2013,40,60
"437",2013-10-07,"ABEV3",-0.008103867252,19.7475146,19.90819603,0,17427,"Segunda",2013,41,65
"438",2013-10-08,"ABEV3",-0.01425202269,19.46806864,19.76847305,0,16177,"Terça",2013,41,76
"439",2013-10-09,"ABEV3",-0.001676044936,19.43546661,19.47738351,0,26029,"Quarta",2013,41,76
"440",2013-10-10,"ABEV3",0.0106073338,19.64272237,19.53560141,1,14686,"Quinta",2013,41,56
"441",2013-10-11,"ABEV3",0.004140792714,19.72422744,19.56121729,1,9622,"Sexta",2013,41,65
"442",2013-10-14,"ABEV3",0.006941612657,19.8616217,19.6194352,1,22519,"Segunda",2013,42,64
"443",2013-10-15,"ABEV3",0.001757160872,19.89655245,19.88723758,1,38334,"Terça",2013,42,77
"444",2013-10-16,"ABEV3",-0.008698773529,19.72422744,19.93148319,0,14254,"Quarta",2013,42,46
"445",2013-10-17,"ABEV3",0.01511540874,20.02463185,19.72189872,1,14273,"Quinta",2013,42,59
"446",2013-10-18,"ABEV3",0.004756665381,20.12010922,19.93148319,1,52191,"Sexta",2013,42,56
"447",2013-10-21,"ABEV3",-0.001505762698,20.0898359,20.07120617,0,23880,"Segunda",2013,43,60
"448",2013-10-22,"ABEV3",0.006124708565,20.21325787,20.11079435,1,18713,"Terça",2013,43,75
"449",2013-10-23,"ABEV3",-0.02685508729,19.67765311,20.16668354,0,24377,"Quarta",2013,43,71
"450",2013-10-24,"ABEV3",0.005899722116,19.79408893,19.74285717,1,20728,"Quinta",2013,43,68
"451",2013-10-25,"ABEV3",0.005982071649,19.91285346,19.69861156,1,37259,"Sexta",2013,43,70
"452",2013-10-28,"ABEV3",0.001402360914,19.94079806,19.93614063,1,55541,"Segunda",2013,44,84
"453",2013-10-29,"ABEV3",-0.008561595764,19.77080176,19.93148319,0,27570,"Terça",2013,44,69
"454",2013-10-30,"ABEV3",-0.009110871728,19.59149061,19.67532439,0,28184,"Quarta",2013,44,81
"455",2013-10-31,"ABEV3",-0.01379939091,19.32299676,19.44803472,0,92702,"Quinta",2013,44,74
"456",2013-11-01,"ABEV3",0.01131975149,19.54297095,19.33225883,1,31740,"Sexta",2013,44,50
"457",2013-11-04,"ABEV3",-0.01072076971,19.33457435,19.49897611,0,26998,"Segunda",2013,45,65
"458",2013-11-05,"ABEV3",-0.01326119497,19.07986738,19.38320022,0,20552,"Terça",2013,45,78
"459",2013-11-06,"ABEV3",0.01684757057,19.40403988,19.11228463,1,49147,"Quarta",2013,45,76
"460",2013-11-07,"ABEV3",0.01374755002,19.67263996,19.40867092,1,32138,"Quinta",2013,45,61
"461",2013-11-08,"ABEV3",0.02372756118,20.14500561,19.64022271,1,864320,"Sexta",2013,45,57
"462",2013-11-11,"ABEV3",0,20.14500561,20.02922971,0,180798,"Segunda",2013,46,76
"463",2013-11-12,"ABEV3",-0.01973366418,19.75136756,20.02922971,0,272579,"Terça",2013,46,66
"464",2013-11-13,"ABEV3",-0.001760047375,19.7166348,19.78610033,0,149390,"Quarta",2013,46,67
"465",2013-11-14,"ABEV3",0.02550862948,20.22604873,19.97134176,1,339024,"Quinta",2013,46,65
"466",2013-11-18,"ABEV3",0.0102506592,20.43444534,20.06396248,1,263766,"Segunda",2013,47,67
"467",2013-11-19,"ABEV3",-0.01599120313,20.11027284,20.37655739,0,241543,"Terça",2013,47,69
"468",2013-11-21,"ABEV3",-0.005773688081,19.99449694,19.97134176,0,180690,"Quinta",2013,47,78
"469",2013-11-22,"ABEV3",0.01094165825,20.21447114,19.97134176,1,147620,"Sexta",2013,47,54
"470",2013-11-25,"ABEV3",-0.004017222046,20.13342802,20.24920391,0,146380,"Segunda",2013,48,58
"471",2013-11-26,"ABEV3",0.01200357368,20.37655739,19.97134176,1,263490,"Terça",2013,48,63
"472",2013-11-27,"ABEV3",-0.001705999831,20.34182463,20.3649798,0,147642,"Quarta",2013,48,76
"473",2013-11-28,"ABEV3",-0.006280351802,20.21447114,20.42286775,0,91227,"Quinta",2013,48,60
"474",2013-11-29,"ABEV3",0.0003255633826,20.2210533,20.10589924,1,131149,"Sexta",2013,48,55
"475",2013-12-02,"ABEV3",-0.002851441907,20.16347627,20.03680681,0,228186,"Segunda",2013,49,66
"476",2013-12-03,"ABEV3",-0.02019105222,19.76043706,20.07135302,0,307299,"Terça",2013,49,63
"477",2013-12-04,"ABEV3",-0.03317839871,19.11557431,19.86407571,0,555437,"Quarta",2013,49,69
"478",2013-12-05,"ABEV3",0.01494796142,19.40345946,19.38042865,1,249440,"Quinta",2013,49,58
"479",2013-12-06,"ABEV3",-0.006549591721,19.27679,19.59922137,0,209140,"Sexta",2013,49,60
"480",2013-12-09,"ABEV3",0.01482387061,19.56467515,19.39194406,1,288570,"Segunda",2013,50,51
"481",2013-12-10,"ABEV3",-0.01124604928,19.34588243,19.51861353,0,139388,"Terça",2013,50,46
"482",2013-12-11,"ABEV3",0.004158010176,19.42649028,19.34588243,1,119168,"Quarta",2013,50,55
"483",2013-12-12,"ABEV3",-0.01613420121,19.11557431,19.40345946,0,152538,"Quinta",2013,50,45
"484",2013-12-13,"ABEV3",-0.01151179026,18.89678159,19.23072837,0,135374,"Sexta",2013,50,55
"485",2013-12-16,"ABEV3",0.006075352825,19.01193565,18.87375078,1,168322,"Segunda",2013,51,60
"486",2013-12-17,"ABEV3",-0.0006058770145,19.00042025,19.06951268,0,152185,"Terça",2013,51,56
"487",2013-12-18,"ABEV3",0.01204833851,19.23072837,19.1040589,1,240998,"Quarta",2013,51,55
"488",2013-12-19,"ABEV3",0.01956777526,19.61073678,19.57619056,1,173420,"Quinta",2013,51,39
"489",2013-12-20,"ABEV3",-0.004708660865,19.51861353,19.57619056,0,145892,"Sexta",2013,51,35
"490",2013-12-23,"ABEV3",0.007054703005,19.6567984,19.57619056,1,113908,"Segunda",2013,52,36
"491",2013-12-26,"ABEV3",-0.007644847596,19.50709812,19.57619056,0,83639,"Quinta",2013,52,47
"492",2013-12-27,"ABEV3",0.009400774318,19.69134462,19.57619056,1,122992,"Sexta",2013,52,41
